carat,cut,color,clarity,price
0.64,Fair,E,SI1,1733.0
0.62,Very Good,H,VS2,1734.0
0.53,Good,D,VS2,1734.0
0.53,Premium,D,VS2,1734.0
,Very Good,J,SI1,1735.0
0.7,Premium,J,SI1,1735.0
0.55,Premium,E,VS2,1735.0
0.52,Very Good,G,VS1,1736.0
0.7,Very Good,F,I1,1736.0
0.54,Ideal,G,SI1,1736.0
0.56,Good,E,VS2,1736.0
0.46,Ideal,E,VVS2,1736.0
0.46,Premium,F,VVS1,1736.0
0.63,Premium,F,SI1,1736.0
0.5,Ideal,F,VS2,1736.0
0.5,Premium,F,VS2,1736.0
0.45,Premium,D,VVS1,1736.0
0.58,Ideal,D,SI1,1737.0
0.52,Ideal,G,VS2,1737.0
0.57,Ideal,F,VS2,1737.0
0.64,Ideal,,SI1,1737.0
,Ideal,E,SI1,1737.0
,Fair,,VS2,1737.0
0.5,Very Good,F,VS1,1738.0
0.6,Premium,E,SI1,1738.0
0.6,,E,SI1,1738.0
0.49,Good,D,VS1,1738.0
0.56,,F,VS2,1739.0
0.56,Ideal,F,VS2,1739.0
0.53,Ideal,E,VS2,1739.0
0.53,Ideal,E,VS2,1739.0
0.52,Premium,E,VS1,1739.0
0.96,Fair,H,I1,1739.0
0.96,Fair,H,I1,1739.0
,Ideal,D,VS2,1740.0
0.53,Ideal,,VS1,1740.0
0.71,Premium,G,SI2,1740.0
0.71,Very Good,G,SI2,1740.0
0.57,Very Good,,VS1,1741.0
0.5,Ideal,G,VVS2,1741.0
0.51,Very Good,G,VS1,1741.0
,Ideal,E,VS2,1741.0
0.55,Ideal,H,VVS1,1741.0
0.57,Good,F,VS1,1741.0
0.56,Very Good,E,VS1,1742.0
0.52,Ideal,E,VS1,1742.0
0.59,Ideal,I,VVS1,1742.0
0.58,Ideal,E,SI1,1742.0
0.55,,,VS1,1743.0
0.59,Ideal,D,SI1,1743.0
0.59,Very Good,D,SI1,1743.0
0.53,Ideal,H,VVS1,1743.0
0.53,Ideal,H,VVS1,1743.0
0.53,Ideal,,VS2,1743.0
0.48,Good,D,,1743.0
0.56,Ideal,I,VVS1,1743.0
0.59,Ideal,F,VS2,1743.0
0.56,Premium,I,VVS1,1743.0
0.52,Ideal,G,VS1,1743.0
0.52,Ideal,E,VS2,1743.0
0.52,Ideal,E,VS2,1743.0
0.52,Premium,E,VS2,1743.0
0.51,Very Good,H,VVS1,1744.0
0.55,Very Good,,VS2,1744.0
0.51,Ideal,F,VS1,1744.0
0.51,Ideal,F,VS1,1744.0
0.51,Ideal,F,VS1,1744.0
0.51,Premium,F,VS1,1744.0
0.65,Good,I,VS1,1744.0
0.73,Premium,I,SI2,1744.0
0.56,Ideal,H,VVS2,1745.0
0.54,Very Good,F,VS2,1745.0
0.54,Good,F,VS2,1745.0
0.41,Ideal,E,VVS1,1745.0
0.54,Ideal,G,VS1,1745.0
0.54,Ideal,G,VS1,1745.0
0.5,Ideal,,VS1,1745.0
0.56,Ideal,D,SI1,1745.0
0.57,Premium,F,SI2,1746.0
0.57,Premium,F,SI2,1746.0
0.56,Very Good,D,SI1,1746.0
,Premium,E,VS2,1746.0
0.5,Ideal,G,VS1,1746.0
0.5,Premium,G,VS1,1746.0
0.55,Premium,F,VS2,1746.0
0.5,Premium,G,VS1,1746.0
0.5,Premium,G,,1746.0
0.5,Premium,G,VS1,1746.0
0.5,Premium,G,VS1,1746.0
0.5,Premium,G,VS1,1746.0
0.5,Premium,G,VS1,1746.0
0.5,Premium,G,VS1,1746.0
0.5,Ideal,,VS1,1746.0
0.5,Premium,,VS1,1746.0
0.5,Ideal,E,VS2,1746.0
0.5,Ideal,E,VS2,1746.0
0.5,,E,VS2,1746.0
0.5,Ideal,E,VS2,1746.0
0.5,Ideal,E,VS2,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Ideal,E,VS2,1746.0
0.5,Ideal,E,VS2,1746.0
0.5,Ideal,E,,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Ideal,E,VS2,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Ideal,E,VS2,1746.0
0.57,Premium,G,,1746.0
0.5,Premium,E,VS2,1746.0
0.5,Premium,G,VS1,1746.0
0.5,Ideal,I,VVS1,1747.0
0.56,Ideal,E,VS2,1747.0
0.57,Very Good,D,VS2,1748.0
0.52,,F,VS1,1748.0
0.59,Very Good,E,SI1,1748.0
0.65,Premium,F,SI1,1748.0
0.71,Good,I,VS2,1748.0
0.52,Ideal,,VVS1,1748.0
0.7,Premium,H,SI2,1749.0
0.52,Ideal,,,1749.0
0.52,Very Good,D,,1749.0
0.62,Ideal,E,SI1,1749.0
0.51,Premium,F,VS1,1749.0
0.6,Ideal,E,SI1,1749.0
0.7,Fair,I,SI1,1749.0
0.84,Good,F,I1,1749.0
0.68,Premium,G,SI1,1749.0
0.51,Premium,H,VVS2,1749.0
0.98,Fair,G,,1749.0
0.58,Very Good,,VS2,1750.0
0.5,Very Good,D,VS1,1750.0
0.6,Very Good,D,SI1,1750.0
0.51,Ideal,G,VVS2,1750.0
0.51,Very Good,G,VVS2,1750.0
0.51,Ideal,G,VVS2,1750.0
0.51,Good,G,VVS2,1750.0
0.54,Very Good,G,VVS2,1751.0
0.51,Very Good,F,VS1,1751.0
0.51,Ideal,F,VS1,1751.0
0.57,Ideal,F,SI1,1751.0
0.64,Premium,D,SI2,1751.0
0.55,Ideal,G,VS2,1752.0
0.51,Very Good,G,VS1,1752.0
0.51,Ideal,D,VS1,1752.0
0.51,Ideal,D,VS1,1752.0
0.5,Good,E,VS2,1752.0
0.5,Very Good,D,VS2,1752.0
0.5,Premium,D,VS2,1752.0
0.5,Premium,D,VS2,1752.0
0.5,Premium,D,VS2,1752.0
0.61,Premium,H,VVS2,1752.0
0.61,Ideal,,SI1,1752.0
0.5,Ideal,D,,1752.0
0.5,Very Good,D,,1752.0
0.5,Ideal,,VS2,1752.0
0.5,,D,VS2,1752.0
0.5,Very Good,D,VS2,1752.0
0.5,Very Good,D,VS2,1752.0
0.5,Premium,D,VS2,1752.0
0.5,Ideal,D,VS2,1752.0
0.58,Ideal,E,VS2,1752.0
0.52,Ideal,D,VS2,1752.0
0.55,Ideal,E,SI1,1752.0
0.56,Ideal,D,VS2,1753.0
0.53,Ideal,F,VS2,1753.0
0.53,Premium,F,,1753.0
0.53,Premium,F,VS2,1753.0
0.53,Premium,F,,1753.0
,Ideal,F,,1753.0
0.53,Ideal,F,VS2,1753.0
0.53,Premium,D,SI1,1753.0
0.53,Ideal,D,SI1,1753.0
0.53,Premium,D,SI1,1753.0
0.53,Ideal,D,,1753.0
0.53,Premium,D,SI1,1753.0
0.53,Ideal,D,SI1,1753.0
0.53,Premium,D,SI1,1753.0
0.57,Very Good,F,VS2,1754.0
0.57,Ideal,D,SI1,1754.0
0.52,Ideal,H,VVS1,1754.0
0.54,Very Good,G,VS1,1754.0
0.57,Very Good,D,SI1,1754.0
0.54,Ideal,E,VS2,1754.0
0.54,Premium,G,VS1,1754.0
0.54,,G,VS1,1754.0
0.57,Ideal,F,VS2,1754.0
0.54,Ideal,G,VS1,1754.0
,Ideal,E,VS2,1754.0
0.54,Ideal,G,VS1,1754.0
0.57,Ideal,D,SI1,1754.0
0.54,Ideal,E,VS2,1754.0
0.54,Ideal,E,VS2,1754.0
0.54,Premium,E,VS2,1754.0
0.54,Ideal,E,,1754.0
0.54,Ideal,E,,1754.0
0.54,,E,VS2,1754.0
0.54,Ideal,E,VS2,1754.0
0.54,Ideal,G,VS1,1754.0
0.57,Premium,F,VS2,1754.0
0.43,Ideal,D,VVS1,1754.0
0.4,Ideal,D,VVS1,1754.0
0.53,Ideal,G,VS1,1754.0
0.55,Ideal,F,VS1,1754.0
0.52,Good,G,VVS1,1754.0
0.55,Very Good,D,VS2,1755.0
0.56,Very Good,E,VS2,1755.0
0.56,Very Good,,VS2,1755.0
,Very Good,E,VS1,1755.0
0.5,Very Good,E,,1755.0
0.55,Premium,F,VS1,1755.0
0.56,Premium,E,SI1,1755.0
0.59,Ideal,E,VS2,1755.0
0.55,Ideal,D,VS2,1755.0
0.5,,,VS1,1755.0
0.56,Ideal,,SI1,1755.0
0.71,Good,J,SI1,1755.0
,Premium,H,VS1,526.0
0.3,Very Good,G,VS2,526.0
0.3,Ideal,E,SI1,526.0
0.3,Good,E,VS2,526.0
0.3,Very Good,E,SI1,526.0
0.3,Premium,I,VVS2,526.0
0.3,Good,H,VS1,526.0
0.3,Very Good,E,SI1,526.0
0.3,Ideal,H,VS1,526.0
0.3,Very Good,G,VS2,526.0
,Good,G,VS2,526.0
0.3,Very Good,H,VS1,526.0
0.3,,G,,526.0
0.3,Good,E,SI1,526.0
0.3,Premium,E,SI1,526.0
0.3,Very Good,H,VS1,526.0
0.3,Ideal,G,VS2,526.0
0.3,Premium,E,SI1,526.0
0.3,Very Good,G,,526.0
0.3,Premium,I,VVS2,526.0
0.3,Ideal,H,VS1,526.0
0.3,Ideal,G,VS2,526.0
0.3,Good,H,VS1,526.0
0.3,Very Good,H,VS1,526.0
0.3,Good,E,SI1,526.0
0.3,Good,G,VS2,526.0
0.3,Very Good,E,SI1,526.0
0.3,Ideal,H,VS1,526.0
0.58,Ideal,H,VS2,1755.0
0.51,Very Good,D,VS1,1756.0
0.59,Very Good,H,VS1,1757.0
0.69,,H,SI1,1757.0
0.51,Ideal,G,VS1,1757.0
,Good,G,VS1,1757.0
0.5,Very Good,D,VS2,1758.0
0.51,Ideal,E,VS1,1758.0
0.58,Good,E,VS2,1758.0
0.51,Premium,E,VS1,1758.0
0.56,Good,F,VS1,1758.0
0.5,Premium,D,VS2,1758.0
0.58,,I,VVS1,1758.0
0.58,Ideal,I,VVS1,1758.0
0.58,Ideal,G,VS2,1758.0
0.58,Ideal,E,SI1,1758.0
0.58,Ideal,E,SI1,1758.0
0.51,Premium,E,VS1,1758.0
0.5,Good,D,VS2,1758.0
0.5,Very Good,D,VS2,1758.0
0.5,Very Good,D,VS2,1758.0
0.5,Very Good,D,,1758.0
0.7,Ideal,E,SI1,1758.0
0.7,Good,E,SI2,1758.0
0.71,Very Good,D,SI2,1758.0
0.9,,H,I1,1758.0
0.57,Ideal,H,VS2,1759.0
0.58,Ideal,H,VS1,1759.0
,Ideal,E,VS1,1759.0
0.51,Ideal,E,VS1,1759.0
0.57,Ideal,F,SI1,1759.0
0.61,Good,D,SI1,1759.0
0.5,Ideal,G,VVS2,1760.0
0.71,Very Good,J,SI1,1760.0
0.57,Premium,,VS2,1760.0
0.58,Ideal,,VS2,1760.0
0.52,Ideal,E,VS2,1760.0
0.51,Good,E,VS1,1760.0
0.63,Fair,H,,1760.0
0.57,Ideal,F,VS2,1760.0
0.57,Ideal,F,VS2,1760.0
0.57,Premium,F,VS2,1760.0
0.54,Ideal,,VS1,1760.0
0.54,Very Good,E,VS2,1760.0
0.54,Premium,G,VS1,1760.0
0.54,Premium,G,,1760.0
0.57,Premium,F,VS2,1760.0
0.57,Premium,F,VS2,1760.0
0.71,Ideal,F,I1,1761.0
0.58,Ideal,G,VS2,1761.0
0.58,Ideal,G,VS2,1761.0
0.56,Ideal,F,,1761.0
0.58,Ideal,E,VS2,1761.0
0.51,Very Good,G,VVS2,1762.0
0.54,Ideal,H,VS1,1762.0
0.72,Fair,J,SI2,1762.0
0.55,Ideal,G,VS1,1763.0
0.7,Good,I,SI1,1763.0
0.7,Very Good,I,SI1,1763.0
0.54,Ideal,D,VS2,1763.0
0.54,,I,IF,1763.0
0.57,Premium,E,VS2,1763.0
0.59,Very Good,F,VS2,1764.0
0.71,Very Good,J,SI2,1764.0
0.5,Very Good,G,VVS2,1764.0
0.5,Good,,VVS2,1764.0
0.55,Ideal,E,VS1,1764.0
0.7,Premium,J,VVS2,1764.0
0.37,,D,VVS1,1764.0
0.58,Ideal,H,VS1,1764.0
0.5,Premium,F,VS1,1764.0
0.72,Premium,G,SI2,1764.0
0.72,Premium,G,SI2,1764.0
0.5,Ideal,D,SI1,1764.0
0.54,Ideal,E,VS2,1765.0
0.51,Ideal,F,VS1,1765.0
0.5,Ideal,G,VVS2,1766.0
0.5,Ideal,G,VVS2,1766.0
0.51,Ideal,H,VVS1,1766.0
0.6,,H,SI1,1766.0
0.62,Premium,F,SI1,1766.0
0.53,Premium,F,VS1,1766.0
0.55,Ideal,E,VS2,1767.0
0.51,Ideal,D,VS2,1767.0
0.52,Very Good,E,VS1,1767.0
0.52,Ideal,H,VVS1,1767.0
0.52,Ideal,F,VS1,1767.0
0.7,Ideal,J,SI2,1767.0
0.63,Good,H,VS1,1767.0
0.54,Good,D,SI1,1767.0
0.52,Ideal,E,VS2,1767.0
0.52,Ideal,E,VS2,1767.0
,Ideal,E,VS2,1767.0
0.55,Ideal,D,VS2,1768.0
0.51,Very Good,G,VVS2,1768.0
0.51,Very Good,G,VVS2,1768.0
0.5,Ideal,E,VS2,1768.0
,,E,VS2,1768.0
0.53,,G,VS2,1769.0
0.51,Ideal,D,VS2,1769.0
0.53,Ideal,,SI1,1769.0
0.53,Good,G,VVS2,1769.0
0.59,Premium,F,VS2,1769.0
0.56,Very Good,E,VS2,1770.0
0.56,Ideal,H,VS1,1770.0
0.54,Premium,D,,1770.0
0.7,Fair,D,SI2,1770.0
0.54,Premium,F,VS1,1770.0
0.62,Premium,,VS1,1770.0
0.59,Very Good,H,VVS2,1771.0
0.7,Good,H,SI1,1771.0
0.54,Good,E,VS2,1771.0
0.6,Premium,E,SI1,1771.0
0.59,Very Good,D,SI1,1771.0
0.58,,F,VS1,1772.0
0.54,Ideal,F,VS1,1772.0
,,F,VS2,1772.0
0.53,Ideal,E,VS1,1772.0
0.6,Ideal,H,VS1,1772.0
0.53,,G,VS1,1772.0
0.6,Very Good,G,VS2,1773.0
0.52,Very Good,E,,1773.0
0.61,Very Good,I,VVS2,1773.0
0.56,Ideal,E,VS1,1773.0
0.54,Premium,F,VS1,1773.0
0.96,Fair,H,I1,1773.0
0.71,Premium,I,SI1,1774.0
0.51,Very Good,F,VS2,1774.0
0.52,Premium,D,VS2,1774.0
0.52,Ideal,D,VS2,1774.0
0.52,Ideal,D,VS2,1774.0
0.71,Good,J,VS2,1774.0
0.54,Ideal,H,VVS1,1774.0
0.59,Ideal,G,VS2,1774.0
0.54,Ideal,,VS2,1774.0
0.54,Ideal,F,VS1,1774.0
0.6,Ideal,D,,1774.0
0.71,Good,I,SI1,1774.0
0.71,Good,I,SI1,1774.0
0.57,Premium,D,VS2,1775.0
0.5,Premium,E,VS1,1775.0
0.7,Premium,J,VS2,1775.0
0.53,Ideal,H,VVS1,1775.0
0.53,Good,,VS1,1775.0
0.63,Premium,E,SI2,1775.0
0.7,Very Good,I,SI2,1775.0
0.58,Ideal,F,SI2,1776.0
0.53,Good,E,VS1,1776.0
0.53,Very Good,E,VS1,1776.0
0.51,,H,VVS1,1776.0
0.51,Ideal,H,VVS1,1776.0
0.53,Ideal,E,VS2,1776.0
0.29,Fair,F,SI1,1776.0
0.6,Very Good,D,SI1,1777.0
0.6,Very Good,D,SI1,1777.0
0.55,Very Good,F,VS2,1777.0
0.55,Very Good,F,VS2,1777.0
0.54,Ideal,E,,1777.0
0.58,Good,G,VS1,1777.0
0.62,Premium,F,SI1,1777.0
0.9,Premium,G,I1,1777.0
0.62,Premium,D,SI2,1777.0
0.57,Ideal,E,VS2,1778.0
0.46,Very Good,D,VVS1,1778.0
0.54,Very Good,F,VS1,1778.0
0.51,Very Good,E,,1778.0
0.52,Ideal,F,VS1,1778.0
0.52,Ideal,H,VVS1,1778.0
0.52,Ideal,F,VS1,1778.0
0.52,Ideal,F,VS1,1778.0
0.52,Ideal,F,VS1,1778.0
0.5,Very Good,F,VVS2,1778.0
0.52,Very Good,F,VS1,1778.0
0.4,Ideal,,VVS1,1778.0
0.4,Ideal,E,VVS1,1778.0
0.54,Ideal,E,SI1,1778.0
0.46,Good,E,VVS2,1778.0
0.57,Premium,E,VS2,1778.0
0.53,Fair,E,VS1,1778.0
0.56,Ideal,F,VS2,1778.0
0.56,Premium,F,VS2,1778.0
0.5,Ideal,G,VVS2,1779.0
0.51,Ideal,D,VS1,1779.0
0.51,Ideal,D,VS1,1779.0
0.57,Ideal,I,IF,1779.0
0.47,Ideal,F,VVS1,1779.0
0.62,Ideal,E,SI1,1779.0
0.63,Ideal,D,SI1,1779.0
0.47,Very Good,G,VVS1,1780.0
0.51,Ideal,H,VS1,1780.0
0.66,Ideal,,SI1,1780.0
0.53,Ideal,H,VVS1,1781.0
0.53,,H,VVS1,1781.0
0.53,Ideal,H,VVS1,1781.0
0.51,Ideal,,VS1,1781.0
0.51,Ideal,G,VS1,1781.0
0.51,Ideal,G,VS1,1781.0
0.51,Ideal,G,VS1,1781.0
0.51,,G,VS1,1781.0
0.51,Ideal,G,VS1,1781.0
0.51,,G,VS1,1781.0
0.51,Premium,,VS1,1781.0
0.51,Premium,G,,1781.0
0.51,Ideal,G,VS1,1781.0
0.51,Ideal,G,VS1,1781.0
0.51,,G,VS1,1781.0
0.51,Premium,G,VS1,1781.0
0.51,Ideal,G,VS1,1781.0
0.51,Ideal,G,VS1,1781.0
0.51,Premium,E,VS2,1781.0
0.51,Premium,E,VS2,1781.0
0.51,Ideal,E,VS2,1781.0
0.51,Ideal,E,VS2,1781.0
0.51,Ideal,E,VS2,1781.0
,Ideal,E,VS2,1781.0
0.51,Ideal,,VS2,1781.0
0.51,Premium,E,VS2,1781.0
0.51,Premium,E,VS2,1781.0
0.51,Premium,E,VS2,1781.0
0.51,Ideal,E,VS2,1781.0
0.51,Ideal,E,VS2,1781.0
0.51,Premium,E,VS2,1781.0
0.51,Ideal,E,VS2,1781.0
0.51,,E,VS2,1781.0
0.51,Ideal,E,VS2,1781.0
0.51,Very Good,E,VS2,1781.0
0.51,Ideal,E,VS2,1781.0
0.51,Premium,E,VS2,1781.0
0.51,Premium,E,VS2,1781.0
,Ideal,E,VS2,1781.0
0.51,,E,VS2,1781.0
0.51,Good,E,VS2,1781.0
0.51,Very Good,F,,1781.0
0.51,Premium,G,VS1,1781.0
0.59,Ideal,G,SI1,1782.0
0.53,Ideal,D,VS2,1783.0
0.53,Premium,,VS2,1783.0
0.53,Ideal,D,VS2,1783.0
0.59,Ideal,D,SI1,1783.0
0.71,Good,,SI2,1783.0
0.71,Good,E,SI2,1783.0
0.5,Very Good,G,VVS2,1784.0
0.59,Very Good,F,VS2,1784.0
0.5,Ideal,G,VVS2,1784.0
0.52,Ideal,G,VVS2,1784.0
0.52,Fair,F,VS1,1784.0
0.56,Ideal,E,SI1,1784.0
1.0,Fair,J,I1,1784.0
0.57,Very Good,E,VS2,1785.0
0.56,Very Good,E,SI1,1785.0
0.58,Very Good,D,,1785.0
0.72,Premium,J,SI1,1785.0
0.61,Good,G,VS1,1785.0
0.81,Premium,I,SI2,1786.0
0.55,Premium,E,VS2,1786.0
0.55,Ideal,,VS1,1786.0
0.55,Very Good,E,VS2,1786.0
,Very Good,G,,1786.0
0.55,Very Good,E,VS2,1786.0
0.53,Ideal,E,VS2,1786.0
,Good,H,VS1,1786.0
0.54,Premium,H,VVS2,1786.0
0.54,Premium,F,VS2,1786.0
0.54,Premium,F,VS2,1786.0
0.54,Ideal,F,VS2,1786.0
0.54,Ideal,,VS2,1786.0
0.54,Ideal,F,VS2,1786.0
0.54,Premium,F,VS2,1786.0
0.54,Ideal,F,VS2,1786.0
0.54,Ideal,D,SI1,1786.0
0.54,,D,SI1,1786.0
0.54,Ideal,D,SI1,1786.0
0.54,Premium,D,SI1,1786.0
0.54,Premium,D,SI1,1786.0
0.54,Ideal,D,SI1,1786.0
0.54,Premium,D,SI1,1786.0
0.54,Premium,,SI1,1786.0
0.54,Ideal,D,SI1,1786.0
0.54,Ideal,D,SI1,1786.0
0.54,Very Good,D,VS2,1786.0
0.9,Fair,I,I1,1786.0
0.5,Ideal,G,VVS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Very Good,D,VS2,1787.0
0.51,Very Good,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.3,Premium,H,VS1,526.0
0.3,Very Good,G,VS2,526.0
0.3,Ideal,H,VS1,526.0
0.3,Premium,H,VS1,526.0
0.3,,H,VS1,526.0
0.3,,E,SI1,526.0
0.3,Ideal,H,VS1,526.0
0.3,Ideal,G,VS2,526.0
0.3,Very Good,E,SI1,526.0
0.3,,H,VS1,526.0
0.3,Very Good,E,SI1,526.0
0.3,Good,,VS2,526.0
0.3,Very Good,E,SI1,526.0
0.3,Very Good,E,SI1,526.0
,Good,E,SI1,526.0
0.3,Ideal,G,,526.0
0.3,Good,E,SI1,526.0
0.3,Premium,I,VVS2,526.0
,Very Good,I,VVS2,526.0
,Very Good,E,SI1,526.0
0.3,Premium,E,SI1,526.0
0.4,Very Good,J,SI1,526.0
0.3,Premium,E,SI1,526.0
0.3,Very Good,E,SI1,526.0
0.3,Very Good,G,VS2,526.0
0.3,Very Good,E,SI1,526.0
0.3,Very Good,G,VS2,526.0
,Good,H,VS1,526.0
0.51,Premium,D,VS2,1787.0
0.51,Ideal,,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
0.51,Ideal,D,VS2,1787.0
,Ideal,,VS1,1787.0
0.56,Ideal,H,VVS1,1787.0
0.97,Fair,F,I1,1787.0
0.7,Very Good,J,SI2,1788.0
0.72,Very Good,J,SI2,1788.0
0.71,Good,I,SI1,1788.0
0.57,Fair,F,VS1,1788.0
0.59,Very Good,E,VS2,1789.0
0.59,,E,VS2,1789.0
0.59,,G,VS2,1789.0
0.59,Premium,G,VS2,1789.0
0.59,Premium,E,SI1,1789.0
0.59,Ideal,E,SI1,1789.0
0.59,Ideal,,SI1,1789.0
0.59,Ideal,E,SI1,1789.0
0.59,Ideal,E,SI1,1789.0
0.99,Fair,J,I1,1789.0
0.58,Very Good,I,VVS1,1790.0
0.7,Ideal,J,VVS2,1790.0
0.7,Good,H,SI2,1790.0
0.7,Good,I,SI1,1790.0
0.7,,I,SI1,1790.0
0.7,Very Good,G,SI2,1790.0
0.58,Ideal,F,VS2,1790.0
0.58,Ideal,F,VS2,1790.0
0.52,Ideal,H,VS1,1790.0
0.5,Very Good,G,,1791.0
0.53,,G,VS1,1791.0
0.56,Ideal,E,,1791.0
0.48,Ideal,G,IF,1791.0
0.5,Fair,G,VVS2,1791.0
0.56,Ideal,E,VS2,1792.0
0.5,Ideal,D,VS1,1792.0
0.5,Fair,,VVS1,1792.0
0.55,Premium,G,VS1,1792.0
0.55,Ideal,G,VS1,1792.0
0.55,Ideal,E,VS2,1792.0
0.55,Ideal,E,VS2,1792.0
,Fair,F,SI2,1792.0
0.77,Premium,J,VS2,1792.0
0.7,Very Good,F,SI2,1792.0
0.7,Good,F,SI2,1792.0
0.52,Ideal,E,VS1,1793.0
0.52,Ideal,E,VS1,1793.0
0.59,Ideal,E,SI1,1793.0
0.59,Ideal,,SI1,1793.0
,Good,G,VS2,1793.0
0.6,Good,G,VS2,1793.0
,Good,E,SI2,1793.0
0.61,Good,E,SI1,1793.0
0.52,Premium,E,VS1,1793.0
0.51,Very Good,D,VS2,1793.0
0.51,Very Good,D,VS2,1793.0
0.51,Very Good,D,VS2,1793.0
,Premium,,VS1,1793.0
0.52,Very Good,G,VVS2,1794.0
0.51,Ideal,G,VVS2,1794.0
0.58,Premium,E,SI1,1794.0
0.47,Very Good,D,VS1,1795.0
0.7,Very Good,I,SI2,1795.0
0.7,Very Good,I,SI2,1795.0
0.6,Ideal,G,VS2,1795.0
0.51,Ideal,,VS2,1795.0
0.55,Very Good,D,VS2,1796.0
0.85,Premium,I,I1,1796.0
0.53,Ideal,G,VVS2,1797.0
0.58,Ideal,F,VS2,1798.0
0.58,Ideal,F,VS2,1798.0
0.52,Ideal,H,IF,1798.0
0.72,Very Good,H,SI2,1799.0
0.5,Very Good,H,IF,1799.0
0.55,Ideal,G,VVS2,1799.0
0.55,Very Good,D,VS2,1799.0
0.54,Ideal,F,VS1,1799.0
0.72,Fair,H,SI2,1799.0
0.72,Fair,I,SI1,1799.0
0.72,Premium,I,SI1,1799.0
0.51,Premium,F,VS1,1799.0
0.51,Very Good,G,,1800.0
0.51,,G,VVS2,1800.0
0.51,Good,G,VVS2,1800.0
0.51,Good,G,VVS2,1800.0
0.61,Ideal,E,SI1,1800.0
0.46,,G,,1800.0
,Ideal,H,VS1,1800.0
0.53,Ideal,F,VS1,1800.0
0.61,Premium,G,VS2,1800.0
0.53,Ideal,H,VVS2,1800.0
0.71,Ideal,H,SI2,1800.0
0.65,Very Good,I,VVS1,1801.0
0.5,Very Good,E,VS1,1801.0
0.54,Ideal,G,VVS2,1801.0
0.57,Good,F,VS1,1801.0
0.7,,I,SI2,1801.0
0.53,Ideal,E,VS2,1801.0
0.53,Ideal,E,VS2,1801.0
0.5,Premium,E,VS1,1801.0
0.52,Ideal,D,VS2,1802.0
0.73,Fair,J,VS1,1802.0
0.52,Ideal,D,VS2,1802.0
0.66,Premium,F,SI1,1802.0
0.7,Fair,H,SI1,1803.0
0.52,,G,VS1,1803.0
0.52,Ideal,G,VS1,1803.0
0.56,,,SI1,1803.0
0.53,Ideal,F,VS2,1803.0
0.59,Ideal,,VS1,1803.0
0.74,Premium,I,SI2,1803.0
0.5,Very Good,D,VS1,1804.0
,,G,VS1,1804.0
0.61,Very Good,F,VS2,1805.0
0.71,Very Good,J,SI2,1805.0
0.55,Ideal,F,VS1,1805.0
0.58,Ideal,I,VVS1,1805.0
1.0,Fair,,I1,1805.0
0.52,,E,VS1,1806.0
0.5,,E,VS1,1806.0
0.5,Good,E,VS1,1806.0
0.46,,F,IF,1806.0
0.46,Good,F,IF,1806.0
0.5,Premium,G,VVS2,1806.0
0.5,Premium,G,VVS2,1806.0
0.5,Premium,G,VVS2,1806.0
0.5,Good,G,VVS2,1806.0
0.5,Good,G,VVS2,1806.0
0.7,Very Good,D,SI2,1806.0
,Good,F,SI2,1806.0
0.7,Premium,F,SI2,1806.0
0.7,Premium,F,SI2,1806.0
0.52,Ideal,F,VS2,1806.0
,Fair,D,SI2,1806.0
0.7,Premium,D,SI2,1806.0
0.72,Premium,F,SI2,1806.0
0.57,Very Good,E,VS2,1807.0
0.7,Very Good,H,,1807.0
,Very Good,J,SI1,1807.0
0.53,Ideal,G,VS2,1807.0
0.51,Premium,D,VS2,1807.0
0.51,Premium,D,VS2,1807.0
0.51,Premium,D,VS2,1807.0
0.51,Ideal,D,VS2,1807.0
0.5,Premium,D,VS1,1807.0
0.53,Premium,D,VS2,1808.0
0.71,,G,SI2,1808.0
0.6,Premium,D,VS2,1808.0
0.7,Fair,H,SI1,1808.0
,Premium,E,SI2,1808.0
0.5,Ideal,D,VS2,1808.0
0.7,Premium,H,SI2,1808.0
0.96,Fair,H,I1,1808.0
0.96,,H,I1,1808.0
0.62,Ideal,H,VS1,1808.0
0.58,Ideal,E,VS2,1809.0
0.58,Ideal,E,VS2,1809.0
0.52,Ideal,H,VVS1,1809.0
0.58,Ideal,F,VS2,1809.0
0.58,Ideal,E,VS2,1809.0
0.53,Ideal,D,VS2,1809.0
